Date,HOTD,DOTW,Holi,Cons_1,Cons_7,Temp,Humi,WS,WCT,THI,Consumption
2016-02-16 6:00,6,2,0,340,280,-2.8,96,0,11.3798,27.64288,220
2016-02-16 7:00,7,2,0,310,280,-3.2,94,1,-1.5076,27.28808,270
2016-02-16 8:00,8,2,0,320,310,-3.5,92,1,-1.813,27.1212,290
2016-02-16 9:00,9,2,0,850,310,-1.5,92,1,0.223,30.5628,2050
2016-02-16 10:00,10,2,0,380,960,-0.1,98,1,1.6482,32.10798,1050
2016-02-16 11:00,11,2,0,2500,1710,1.7,89,2,2.226102636,36.44787,1700
2016-02-16 12:00,12,2,0,720,720,2.9,67,4,2.164224541,40.99157,540
2016-02-16 13:00,13,2,0,1350,2310,3.7,65,4,3.057394991,42.38295,460
2016-02-16 14:00,14,2,0,1230,870,4.4,59,3,4.379454863,43.99704,410
2016-02-16 15:00,15,2,0,940,800,4.5,55,3,4.488874536,44.53025,340
2016-02-16 16:00,16,2,0,290,1140,4.7,51,2,5.419615686,45.18703,300
2016-02-16 17:00,17,2,0,240,680,4.1,54,3,4.051195846,44.09086,300
2016-02-16 18:00,18,2,0,500,770,2,65,3,1.753382726,39.912,340
2016-02-16 19:00,19,2,0,1410,1420,1.1,68,1,2.8698,38.20752,1220
2016-02-16 20:00,10,2,0,1470,1540,-0.2,75,1,1.5464,35.2645,650
2016-02-16 21:00,21,2,0,1050,890,-1.7,84,1,0.0194,31.49728,660
2016-02-16 22:00,22,2,0,720,810,-1.5,83,1,0.223,31.98345,580
2016-02-16 23:00,23,2,0,380,600,-1.8,85,1,-0.0824,31.1723,330
2016-02-17 0:00,0,2,0,320,420,-3,88,1,-1.304,28.6724,360
2016-02-17 1:00,1,3,0,340,420,-3.7,92,2,-3.522220856,26.77704,310
2016-02-17 2:00,2,3,0,220,420,-2.4,86,3,-3.061082859,30.01464,360
2016-02-17 3:00,3,3,0,270,420,-3.2,88,1,-1.5076,28.33616,300
2016-02-17 4:00,4,3,0,220,390,-2.8,86,2,-2.564166941,29.35008,380
2016-02-17 5:00,5,3,0,300,400,-3,86,2,-2.777067811,29.0178,340
2016-02-17 6:00,6,3,0,220,400,-3.4,88,2,-3.202869551,27.99992,310
2016-02-17 7:00,7,3,0,270,400,-4.3,87,1,-2.6274,26.67241,370
2016-02-17 8:00,8,3,0,290,350,-4.4,91,1,-2.7292,25.75904,360
2016-02-17 9:00,9,3,0,2050,570,-2.9,89,3,-3.608181221,28.66881,340
2016-02-17 10:00,10,3,0,1050,500,-0.8,83,1,0.9356,33.12564,390
2016-02-17 11:00,11,3,0,1700,630,0.9,76,1,2.6662,36.83816,460
2016-02-17 12:00,12,3,0,540,540,2,72,2,2.545453941,39.0496,430
2016-02-17 13:00,13,3,0,460,490,2.6,70,2,3.184156551,40.1978,290
2016-02-17 14:00,14,3,0,410,410,3.4,67,1,5.2112,41.72822,480
2016-02-17 15:00,15,3,0,340,510,3.9,67,2,4.568012206,42.46487,390
2016-02-17 16:00,16,3,0,300,640,3,73,2,3.609958291,40.4591,350
2016-02-17 17:00,17,3,0,300,580,2.6,77,3,2.40990076,39.37698,510
2016-02-17 18:00,18,3,0,340,490,1.6,84,2,2.119652201,36.91456,460
2016-02-17 19:00,19,3,0,1220,1960,0.4,89,2,0.84224698,34.24944,560
2016-02-17 20:00,10,3,0,650,680,0.6,91,1,2.3608,34.31354,570
2016-02-17 21:00,21,3,0,660,920,0.6,89,1,2.3608,34.58766,530
2016-02-17 22:00,22,3,0,580,760,0.3,89,2,0.735796545,34.08033,500
2016-02-17 23:00,23,3,0,330,570,-1.1,92,2,-0.754509545,31.25112,310
2016-02-18 0:00,0,3,0,360,420,-0.2,90,3,-0.653850067,33.0898,320
2016-02-18 1:00,1,4,0,310,270,-0.5,91,3,-0.982109084,32.43155,260
2016-02-18 2:00,2,4,0,360,310,-0.1,87,5,-1.702869352,33.69187,340
2016-02-18 3:00,3,4,0,300,330,-0.8,86,4,-1.966688791,32.67288,310
2016-02-18 4:00,4,4,0,380,240,-1.6,89,3,-2.18572548,30.86724,260
2016-02-18 5:00,5,4,0,340,280,-0.7,84,4,-1.855042485,33.13888,330
2016-02-18 6:00,6,4,0,310,300,-0.9,85,3,-1.419787774,32.65865,260
2016-02-18 7:00,7,4,0,370,270,-0.2,85,3,-0.653850067,33.8147,340
2016-02-18 8:00,8,4,0,360,290,0.2,83,4,-0.850225728,34.75734,320
2016-02-18 9:00,9,4,0,340,730,0.5,81,4,-0.51528681,35.52295,640
2016-02-18 10:00,10,4,0,390,450,1.1,79,4,0.154591028,36.75431,740
2016-02-18 11:00,11,4,0,460,970,2,74,4,1.159407784,38.8032,910
2016-02-18 12:00,12,4,0,430,670,2.7,71,4,1.940931928,40.23183,1380
2016-02-18 13:00,13,4,0,290,730,3.4,69,6,1.883929961,41.50954,710
2016-02-18 14:00,14,4,0,480,530,3.4,72,5,2.267719531,41.18152,340
2016-02-18 15:00,15,4,0,390,720,3.7,72,4,3.057394991,41.63836,210
2016-02-18 16:00,16,4,0,350,760,3.1,82,3,2.956999122,39.60158,270
2016-02-18 17:00,17,4,0,510,680,3.1,79,2,3.716408726,39.93851,450
2016-02-18 18:00,18,4,0,460,1160,2.4,86,2,2.971255681,37.98936,480
2016-02-18 19:00,19,4,0,560,2520,2.2,88,3,1.972222071,37.41464,1260
2016-02-18 20:00,10,4,0,570,750,1.7,95,2,2.226102636,35.69085,630
2016-02-18 21:00,21,4,0,530,770,1.3,95,2,1.800300895,34.99065,480
2016-02-18 22:00,22,4,0,500,780,1.1,97,2,1.587400025,34.37633,510
2016-02-18 23:00,23,4,0,310,440,0.9,97,2,1.374499155,34.02227,320
2016-02-19 0:00,0,4,0,320,360,0.3,99,1,2.0554,32.68003,290
2016-02-19 1:00,1,5,0,260,380,0.1,99,1,1.8518,32.32201,260
2016-02-19 2:00,2,5,0,340,260,0.3,99,1,2.0554,32.68003,260
2016-02-19 3:00,3,5,0,310,330,0.5,99,2,0.948697415,33.03805,270
2016-02-19 4:00,4,5,0,260,330,0.6,99,2,1.05514785,33.21706,220
2016-02-19 5:00,5,5,0,330,320,1,100,3,0.659186002,33.8,300
2016-02-19 6:00,6,5,0,260,270,0.1,99,2,0.522895675,32.32201,220
2016-02-19 7:00,7,5,0,340,310,-1.1,99,2,-0.754509545,30.17389,270
2016-02-19 8:00,8,5,0,320,400,-1.2,96,2,-0.86095998,30.45952,320
2016-02-19 9:00,9,5,0,640,280,0.1,94,3,-0.32559105,33.03206,720
2016-02-19 10:00,10,5,0,740,910,2.2,88,2,2.758354811,37.41464,570
2016-02-19 11:00,11,5,0,910,390,3.5,87,3,3.394677812,39.70855,2130
2016-02-19 12:00,12,5,0,1380,1900,4.9,85,4,4.397150666,42.23735,2070
2016-02-19 13:00,13,5,0,710,1570,6.2,79,4,5.848552647,44.87402,2450
2016-02-19 14:00,14,5,0,340,1820,7.1,70,4,6.853369404,46.9613,630
2016-02-19 15:00,15,5,0,210,1800,6.8,66,5,6.124863017,46.81312,780
2016-02-19 16:00,16,5,0,270,600,7.5,67,5,6.918980793,47.76875,1640
2016-02-19 17:00,17,5,0,450,640,6.5,69,5,5.784526827,46.13815,520
2016-02-19 18:00,18,5,0,480,920,5.5,76,4,5.067028504,44.0252,1460
2016-02-19 19:00,19,5,0,1260,1000,4.1,82,3,4.051195846,41.22338,760
2016-02-19 20:00,10,5,0,630,630,4,82,4,3.39233391,41.0612,270
2016-02-19 21:00,21,5,0,480,690,4.6,76,6,3.263495525,42.61904,280
2016-02-19 22:00,22,5,0,510,500,4.5,77,6,3.148531728,42.36435,210
2016-02-19 23:00,23,5,0,320,360,5.4,73,7,3.876242698,44.13758,280
2016-02-20 0:00,0,5,0,290,340,6.1,72,9,4.188799975,45.29308,250
2016-02-20 1:00,1,6,1,260,400,6.3,74,9,4.42580726,45.43638,260
2016-02-20 2:00,2,6,1,260,300,5.5,87,11,3.051636967,43.05115,270
2016-02-20 3:00,3,6,1,270,230,5.1,94,9,3.003763549,41.73506,230
2016-02-20 4:00,4,6,1,220,320,5.5,93,10,3.255742587,42.51985,270
2016-02-20 5:00,5,6,1,300,290,5.8,96,9,3.833289047,42.78232,290
2016-02-20 6:00,6,6,1,220,280,6.6,93,10,4.569821143,44.42362,210
2016-02-20 7:00,7,6,1,270,250,6.9,95,8,5.365923973,44.79345,290
2016-02-20 8:00,8,6,1,320,290,7.25,96,7,6.027470778,45.3349,280
2016-02-20 9:00,9,6,1,720,380,7.6,97,6,6.712409435,45.88328,240
2016-02-20 10:00,10,6,1,570,880,8.3,97,6,7.517156014,47.12249,280
2016-02-20 11:00,11,6,1,2130,380,9.1,92,6,8.43686639,48.80328,1750
2016-02-20 12:00,12,6,1,2070,1820,9.2,90,6,8.551830187,49.0792,1170
2016-02-20 13:00,13,6,1,2450,940,9.2,95,5,8.847552536,48.8196,1230
2016-02-20 14:00,14,6,1,630,590,10.1,86,6,9.58650436,50.78214,1760
2016-02-20 15:00,15,6,1,780,600,10,86,7,9.225242247,50.616,660
2016-02-20 16:00,16,6,1,1640,430,9.6,90,7,8.760111852,49.7596,390
2016-02-20 17:00,17,6,1,520,550,9.6,92,8,8.537116805,49.66368,520
2016-02-20 18:00,18,6,1,1460,470,9.6,94,9,8.336427465,49.56776,560
2016-02-20 19:00,19,6,1,760,2270,9.6,96,9,8.336427465,49.47184,1310
2016-02-20 20:00,10,6,1,270,640,10.4,92,11,8.948412941,51.04032,820
2016-02-20 21:00,21,6,1,280,460,10.8,92,9,9.758471176,51.72864,610
2016-02-20 22:00,22,6,1,210,450,10.8,92,9,9.758471176,51.72864,540
2016-02-20 23:00,23,6,1,280,270,11.1,91,9,10.1139821,52.27799,350
2016-02-21 0:00,0,6,1,250,350,10.9,89,11,9.550124775,52.00599,240
2016-02-21 1:00,1,7,1,260,330,10.4,92,10,9.109365245,51.04032,310
2016-02-21 2:00,2,7,1,270,310,10.4,92,9,9.284456606,51.04032,290
2016-02-21 3:00,3,7,1,230,310,10.1,95,8,9.124374737,50.39505,210
2016-02-21 4:00,4,7,1,270,320,10.1,95,9,8.928945678,50.39505,290
2016-02-21 5:00,5,7,1,290,330,10.1,95,8,9.124374737,50.39505,290
2016-02-21 6:00,6,7,1,210,350,10.1,94,8,9.124374737,50.43806,270
2016-02-21 7:00,7,7,1,290,310,10.5,90,8,9.594181083,51.2905,230
2016-02-21 8:00,8,7,1,280,280,10.7,88,9,9.639967533,51.70484,280
2016-02-21 9:00,9,7,1,240,850,10.6,89,9,9.521463891,51.49866,320
2016-02-21 10:00,10,7,1,280,590,10.6,90,8,9.711632669,51.4606,360
2016-02-21 11:00,11,7,1,1750,680,11.1,88,9,10.1139821,52.37732,460
2016-02-21 12:00,12,7,1,1170,1010,10.9,92,8,10.06398743,51.90072,470
2016-02-21 13:00,13,7,1,1230,890,11.3,89,9,10.35098939,52.68243,520
2016-02-21 14:00,14,7,1,1760,720,11.6,88,10,10.54290549,53.21792,490
2016-02-21 15:00,15,7,1,660,600,11.3,90,10,10.18452043,52.6513,640
2016-02-21 16:00,16,7,1,390,660,12.1,84,9,11.29901853,54.15136,640
2016-02-21 17:00,17,7,1,520,610,12.1,84,11,10.99423318,54.15136,590
2016-02-21 18:00,18,7,1,560,680,11.8,84,11,10.63320608,53.65888,700
2016-02-21 19:00,19,7,1,1310,1460,11.3,86,10,10.18452043,52.77582,1420
2016-02-21 20:00,10,7,1,820,930,10.9,91,9,9.876974818,51.93581,1670
2016-02-21 21:00,21,7,1,610,910,10.6,93,8,9.711632669,51.34642,1110
2016-02-21 22:00,22,7,1,540,830,10.3,94,8,9.35927791,50.78618,520
2016-02-21 23:00,23,7,1,350,500,10.8,85,9,9.758471176,51.9812,360
2016-02-22 0:00,0,7,1,240,300,10.4,83,9,9.284456606,51.40068,310
2016-02-22 1:00,1,1,0,310,360,9.8,86,7,8.99267705,50.28372,350
2016-02-22 2:00,2,1,0,290,280,9.8,86,8,8.772019978,50.28372,350
2016-02-22 3:00,3,1,0,210,350,10.1,82,9,8.928945678,50.95418,330
2016-02-22 4:00,4,1,0,290,350,10,82,9,8.810442035,50.792,320
2016-02-22 5:00,5,1,0,290,290,10.1,82,10,8.750980185,50.95418,280
2016-02-22 6:00,6,1,0,270,340,9.9,82,10,8.512056811,50.62982,330
2016-02-22 7:00,7,1,0,230,310,10,82,9,8.810442035,50.792,320
2016-02-22 8:00,8,1,0,280,320,9.2,91,8,8.06731046,49.02728,330
2016-02-22 9:00,9,1,0,320,850,8.8,92,7,7.829851061,48.28704,450
2016-02-22 10:00,10,1,0,360,380,9,95,8,7.832407287,48.4695,790
2016-02-22 11:00,11,1,0,460,2500,9.5,93,8,8.419665219,49.44265,350
2016-02-22 12:00,12,1,0,470,720,10.1,89,8,9.124374737,50.65311,1810
2016-02-22 13:00,13,1,0,520,1350,10.6,89,7,9.922937841,51.49866,960
2016-02-22 14:00,14,1,0,490,1230,10.4,95,6,9.931395751,50.9202,490
2016-02-22 15:00,15,1,0,640,940,10,97,6,9.471540563,50.132,290
2016-02-22 16:00,16,1,0,640,290,7.5,98,5,6.918980793,45.6375,360
2016-02-22 17:00,17,1,0,590,240,6.1,97,6,4.98795248,43.22783,250
2016-02-22 18:00,18,1,0,700,500,5.6,99,3,5.692490932,42.16756,930
2016-02-22 19:00,19,1,0,1420,1410,5.5,98,3,5.58307126,42.0771,1240
2016-02-22 20:00,10,1,0,1670,1470,5.5,95,2,6.271219166,42.34275,750
2016-02-22 21:00,21,1,0,1110,1050,5.3,97,1,7.1454,41.81159,900
2016-02-22 22:00,22,1,0,520,720,5.1,97,1,6.9418,41.45753,550
2016-02-22 23:00,23,1,0,360,380,5.1,97,1,6.9418,41.45753,380
2016-02-23 0:00,0,1,0,310,320,4.4,93,3,4.379454863,40.61608,360
2016-02-23 1:00,1,2,0,350,340,4,91,1,5.822,40.1306,420
2016-02-23 2:00,2,2,0,350,220,3.9,96,2,4.568012206,39.43756,360
2016-02-23 3:00,3,2,0,330,270,3.8,96,1,5.6184,39.26152,280
2016-02-23 4:00,4,2,0,320,220,3.7,95,2,4.355111336,39.19185,340
2016-02-23 5:00,5,2,0,280,300,3.7,95,2,4.355111336,39.19185,350
2016-02-23 6:00,6,2,0,330,220,3.7,95,2,4.355111336,39.19185,330
2016-02-23 7:00,7,2,0,320,270,3.9,95,2,4.568012206,39.54195,280
2016-02-23 8:00,8,2,0,330,290,3.8,95,1,5.6184,39.3669,310
2016-02-23 9:00,9,2,0,450,2050,4.2,96,2,4.887363511,39.96568,380
2016-02-23 10:00,10,2,0,790,1050,5.3,90,4,4.843735891,42.4453,1100
2016-02-23 11:00,11,2,0,350,1700,5.9,81,5,5.103854447,44.22721,910
2016-02-23 12:00,12,2,0,1810,540,6.6,81,5,5.897972223,45.35554,450
2016-02-23 13:00,13,2,0,960,460,6.9,80,5,6.238308413,45.9138,690
2016-02-23 14:00,14,2,0,490,410,5.8,81,3,5.911330277,44.06602,680
2016-02-23 15:00,15,2,0,290,340,7.4,80,3,7.662045035,46.7148,310
2016-02-23 16:00,16,2,0,360,300,6,73,6,4.872988683,45.0572,840
2016-02-23 17:00,17,2,0,250,300,5,81,2,5.738966991,42.7765,320
2016-02-23 18:00,18,2,0,930,340,5.1,85,2,5.845417426,42.56765,540
2016-02-23 19:00,19,2,0,1240,1220,4,86,1,5.822,40.6476,1390
2016-02-23 20:00,10,2,0,750,650,3.2,93,1,5.0076,38.53924,650
2016-02-23 21:00,21,2,0,900,660,2.9,90,1,4.7022,38.3629,680
2016-02-23 22:00,22,2,0,550,580,2,92,1,3.786,36.5856,540
2016-02-23 23:00,23,2,0,380,330,0.3,97,2,0.735796545,32.96009,310
2016-02-24 0:00,0,2,0,360,360,0.1,97,2,0.522895675,32.60603,300
2016-02-24 1:00,1,3,0,420,310,0.8,96,1,2.5644,33.98032,300
2016-02-24 2:00,2,3,0,360,360,-0.3,98,1,1.4446,31.75194,280
2016-02-24 3:00,3,3,0,280,300,-1.2,98,2,-0.86095998,30.14976,260
2016-02-24 4:00,4,3,0,340,380,-0.7,99,1,1.0374,30.88993,300
2016-02-24 5:00,5,3,0,350,340,-1.6,96,1,0.1212,29.75536,300
2016-02-24 6:00,6,3,0,330,310,-1,98,2,-0.64805911,30.5058,260
2016-02-24 7:00,7,3,0,280,370,-2.5,94,1,-0.795,28.5065,260
2016-02-24 8:00,8,3,0,310,360,-2.8,98,1,-1.1004,27.30144,370
2016-02-24 9:00,9,3,0,380,340,-0.6,100,1,1.1392,30.92,270
2016-02-24 10:00,10,3,0,1100,390,1.6,92,1,3.3788,35.89728,430
2016-02-24 11:00,11,3,0,910,460,5.2,84,1,7.0436,42.82432,330
2016-02-24 12:00,12,3,0,450,430,6.1,70,2,6.909921777,45.4583,420
2016-02-24 13:00,13,3,0,690,290,6.2,59,2,7.016372212,46.50642,290
2016-02-24 14:00,14,3,0,680,480,6,63,2,6.803471342,45.8932,960
2016-02-24 15:00,15,3,0,310,390,6.4,58,2,7.229273082,46.86488,760
2016-02-24 16:00,16,3,0,840,350,6.4,55,2,7.229273082,47.1038,950
2016-02-24 17:00,17,3,0,320,510,6,58,2,6.803471342,46.3112,500
2016-02-24 18:00,18,3,0,540,460,4.8,76,1,6.6364,42.93152,500
2016-02-24 19:00,19,3,0,1390,560,3.7,76,1,5.5166,41.21288,710
2016-02-24 20:00,10,3,0,650,570,2.2,82,2,2.758354811,38.14196,530
2016-02-24 21:00,21,3,0,680,530,1.3,85,1,3.0734,36.29195,740
2016-02-24 22:00,22,3,0,540,500,1.2,87,1,2.9716,35.86456,650
2016-02-24 23:00,23,3,0,310,310,1.1,87,1,2.8698,35.69743,480
2016-02-25 0:00,0,3,0,300,320,0.4,87,2,0.84224698,34.52752,390
2016-02-25 1:00,1,4,0,300,260,0.2,90,2,0.62934611,33.7702,310
2016-02-25 2:00,2,4,0,280,340,1.1,89,2,1.587400025,35.43321,250
2016-02-25 3:00,3,4,0,260,310,1,88,3,0.659186002,35.3972,280
2016-02-25 4:00,4,4,0,300,260,0.5,90,1,2.259,34.2805,220
2016-02-25 5:00,5,4,0,300,330,-0.4,95,1,1.3428,32.0148,290
2016-02-25 6:00,6,4,0,260,260,-1,96,1,0.732,30.8116,290
2016-02-25 7:00,7,4,0,260,340,-0.6,96,2,-0.22225737,31.51576,230
2016-02-25 8:00,8,4,0,370,320,-0.6,95,1,1.1392,31.6647,510
2016-02-25 9:00,9,4,0,270,640,1.5,90,1,3.277,35.9815,760
2016-02-25 10:00,10,4,0,430,740,3,85,2,3.609958291,39.0995,1030
2016-02-25 11:00,11,4,0,330,910,4.5,76,3,4.488874536,42.4628,1390
2016-02-25 12:00,12,4,0,420,1380,5.4,64,4,4.955382197,44.94344,1950
2016-02-25 13:00,13,4,0,290,710,6.1,57,3,6.239589294,46.53223,1580
2016-02-25 14:00,14,4,0,960,340,5.7,58,4,5.290321116,45.89594,1860
2016-02-25 15:00,15,4,0,760,210,4.6,71,2,5.313165251,43.10634,1070
2016-02-25 16:00,16,4,0,950,270,4.6,69,2,5.313165251,43.30126,820
2016-02-25 17:00,17,4,0,500,450,5,66,2,5.738966991,44.179,480
2016-02-25 18:00,18,4,0,500,480,4.5,73,4,3.950565441,42.75815,530
2016-02-25 19:00,19,4,0,710,1260,3,81,1,4.804,39.5527,1650
2016-02-25 20:00,10,4,0,530,630,2.3,84,1,4.0914,38.06368,690
2016-02-25 21:00,21,4,0,740,480,1.8,91,1,3.5824,36.36662,700
2016-02-25 22:00,22,4,0,650,510,2.1,91,1,3.8878,36.87989,400
2016-02-25 23:00,23,4,0,480,320,2.2,90,1,3.9896,37.1722,380
2016-02-26 0:00,0,4,0,390,290,2,95,1,3.786,36.216,310
2016-02-26 1:00,1,5,0,310,260,1.8,93,2,2.332553071,36.11626,240
2016-02-26 2:00,2,5,0,250,260,1.7,94,1,3.4806,35.81702,290
2016-02-26 3:00,3,5,0,280,270,1.6,94,1,3.3788,35.64296,240
2016-02-26 4:00,4,5,0,220,220,1.4,92,1,3.1752,35.55312,250
2016-02-26 5:00,5,5,0,290,300,0.5,96,1,2.259,33.4522,290
2016-02-26 6:00,6,5,0,290,220,1.1,95,1,2.8698,34.64055,250
2016-02-26 7:00,7,5,0,230,270,1.1,96,1,2.8698,34.50844,270
2016-02-26 8:00,8,5,0,510,320,0.8,95,1,2.5644,34.1154,280
2016-02-26 9:00,9,5,0,760,720,1.6,94,1,3.3788,35.64296,1040
2016-02-26 10:00,10,5,0,1030,570,2.7,88,1,4.4986,38.25524,1430
2016-02-26 11:00,11,5,0,1390,2130,3.5,78,1,5.313,40.6837,910
2016-02-26 12:00,12,5,0,1950,2070,4.8,67,1,6.6364,43.79084,620
2016-02-26 13:00,13,5,0,1580,2450,5.2,64,1,7.0436,44.65472,2450
2016-02-26 14:00,14,5,0,1860,630,5.6,56,1,7.4508,45.93264,390
2016-02-26 15:00,15,5,0,1070,780,6,45,2,6.803471342,47.398,380
2016-02-26 16:00,16,5,0,820,1640,5.6,50,2,6.377669601,46.458,290
2016-02-26 17:00,17,5,0,480,520,5.3,70,3,5.364231915,44.2559,300
2016-02-26 18:00,18,5,0,530,1460,4.5,73,3,4.488874536,42.75815,350
2016-02-26 19:00,19,5,0,1650,760,4,78,2,4.674462641,41.4748,920
2016-02-26 20:00,10,5,0,690,270,3.7,79,3,3.613517157,40.89377,670
2016-02-26 21:00,21,5,0,700,280,3.4,82,2,4.035760031,40.08812,640
2016-02-26 22:00,22,5,0,400,210,3.1,80,2,3.716408726,39.8262,570
2016-02-26 23:00,23,5,0,380,280,3,80,2,3.609958291,39.666,280
2016-02-27 0:00,0,5,0,310,250,1.7,85,2,2.226102636,36.95255,220
2016-02-27 1:00,1,6,1,240,260,2.2,79,3,1.972222071,38.50562,270
2016-02-27 2:00,2,6,1,290,270,2.2,77,4,1.382700397,38.74806,270
2016-02-27 3:00,3,6,1,240,230,1.7,80,3,1.425123709,37.5834,230
2016-02-27 4:00,4,6,1,250,270,1.3,83,3,0.987445019,36.55221,280
2016-02-27 5:00,5,6,1,290,290,1.3,81,3,0.987445019,36.81247,230
2016-02-27 6:00,6,6,1,250,210,0.8,81,4,-0.180347891,36.00652,270
2016-02-27 7:00,7,6,1,270,290,0.3,84,3,-0.106751705,34.78048,280
2016-02-27 8:00,8,6,1,280,280,0.4,81,4,-0.626933116,35.36176,240
2016-02-27 9:00,9,6,1,1040,240,1.3,77,4,0.37788364,37.33299,410
2016-02-27 10:00,10,6,1,1430,280,3,71,6,1.424074774,40.6857,830
2016-02-27 11:00,11,6,1,910,1750,4.5,60,6,3.148531728,44.038,990
2016-02-27 12:00,12,6,1,620,1170,5,54,7,3.411112302,45.301,650
2016-02-27 13:00,13,6,1,2450,1230,5.5,51,8,3.721601764,46.23895,530
2016-02-27 14:00,14,6,1,390,1760,6.3,50,7,4.922786088,47.3715,1340
2016-02-27 15:00,15,6,1,380,660,6.5,48,6,5.447807668,47.7898,870
2016-02-27 16:00,16,6,1,290,390,6.1,48,7,4.69022089,47.27572,380
2016-02-27 17:00,17,6,1,300,520,6,52,6,4.872988683,46.8128,320
2016-02-27 18:00,18,6,1,350,560,4.8,58,5,3.855955084,44.65016,440
2016-02-27 19:00,19,6,1,920,1310,3.8,61,6,2.343785149,42.94982,550
2016-02-27 20:00,10,6,1,670,820,3,64,5,1.813937944,41.4788,590
2016-02-27 21:00,21,6,1,640,610,2.3,67,5,1.019820168,40.10759,640
2016-02-27 22:00,22,6,1,570,540,2,66,5,0.679483978,39.7888,590
2016-02-27 23:00,23,6,1,280,350,1.7,69,5,0.339147788,38.97127,380
2016-02-28 0:00,0,6,1,220,240,1.1,73,5,-0.341524592,37.54697,410
2016-02-28 1:00,1,7,1,270,310,0.8,74,4,-0.180347891,36.95208,280
2016-02-28 2:00,2,7,1,270,290,0.7,74,5,-0.795306179,36.79782,280
2016-02-28 3:00,3,7,1,230,210,0.5,74,5,-1.022196972,36.4893,320
2016-02-28 4:00,4,7,1,280,290,0.2,75,5,-1.362533162,35.8855,240
2016-02-28 5:00,5,7,1,230,290,-0.1,78,5,-1.702869352,34.98778,300
2016-02-28 6:00,6,7,1,270,270,-0.1,76,6,-2.139802933,35.27576,320
2016-02-28 7:00,7,7,1,280,230,-0.4,80,6,-2.484694324,34.2192,260
2016-02-28 8:00,8,7,1,240,280,-0.3,78,5,-1.929760145,34.67134,350
2016-02-28 9:00,9,7,1,410,320,0.6,73,6,-1.335056354,36.78062,320
2016-02-28 10:00,10,7,1,830,360,1.5,69,7,-0.658778659,38.67265,480
2016-02-28 11:00,11,7,1,990,460,3.5,61,9,1.107705267,42.52565,300
2016-02-28 12:00,12,7,1,650,470,4.4,54,9,2.174238051,44.49424,260
2016-02-28 13:00,13,7,1,530,520,5.4,53,9,3.359274477,45.92838,310
2016-02-28 14:00,14,7,1,1340,490,5.7,52,8,3.956504937,46.41536,240
2016-02-28 15:00,15,7,1,870,640,6,51,9,4.070296332,46.8964,340
2016-02-28 16:00,16,7,1,380,640,5.8,47,8,4.073956523,46.97574,300
2016-02-28 17:00,17,7,1,320,590,5.5,50,7,3.992525297,46.3275,230
2016-02-28 18:00,18,7,1,440,700,4.9,53,6,3.608386916,45.26103,330
2016-02-28 19:00,19,7,1,550,1420,4,57,6,2.573712743,43.6462,260
2016-02-28 20:00,10,7,1,590,1670,3.8,57,7,2.015721115,43.37134,310
2016-02-28 21:00,21,7,1,640,1110,2.9,62,5,1.700492548,41.56302,560
2016-02-28 22:00,22,7,1,590,520,2.5,64,5,1.246710961,40.757,540
2016-02-28 23:00,23,7,1,380,360,1.9,70,6,0.159473007,39.1457,300
2016-02-29 0:00,0,7,1,410,310,1.7,70,6,-0.070454587,38.8451,280
2016-02-29 1:00,1,1,0,280,350,1.4,73,6,-0.415345978,38.00678,320
2016-02-29 2:00,2,1,0,280,350,1.4,73,6,-0.415345978,38.00678,260
2016-02-29 3:00,3,1,0,320,330,1.1,76,5,-0.341524592,37.15064,320
2016-02-29 4:00,4,1,0,240,320,0.2,82,4,-0.850225728,34.89836,240
2016-02-29 5:00,5,1,0,300,280,0,87,5,-1.589423955,33.859,310
2016-02-29 6:00,6,1,0,320,330,0.1,87,4,-0.961872035,34.02613,250
2016-02-29 7:00,7,1,0,260,320,-0.2,90,4,-1.296810954,33.0898,360
2016-02-29 8:00,8,1,0,350,330,-0.2,92,4,-1.296810954,32.79984,260
2016-02-29 9:00,9,1,0,320,450,0.8,82,5,-0.681860782,35.87144,1380
2016-02-29 10:00,10,1,0,480,790,2.4,72,6,0.734291992,39.65872,390
2016-02-29 11:00,11,1,0,300,350,3.7,58,7,1.899438517,43.12754,2510
2016-02-29 12:00,12,1,0,260,1810,4.5,57,7,2.829699308,44.33335,1100
2016-02-29 13:00,13,1,0,310,960,5.2,52,7,3.6436775,45.75296,2390
2016-02-29 14:00,14,1,0,240,490,5.6,52,6,4.413133495,46.28288,1910
2016-02-29 15:00,15,1,0,340,290,6.1,45,6,4.98795248,47.52355,1480
2016-02-29 16:00,16,1,0,300,360,6.1,46,5,5.33074524,47.44094,2280
2016-02-29 17:00,17,1,0,230,250,5.9,50,5,5.103854447,46.8495,1050
2016-02-29 18:00,18,1,0,330,930,4.5,62,4,3.950565441,43.8411,1440
2016-02-29 19:00,19,1,0,260,1240,2.6,74,3,2.40990076,39.72876,1900
2016-02-29 20:00,10,1,0,310,750,1.5,77,3,1.206284364,37.64745,590
2016-02-29 21:00,21,1,0,560,900,0,80,2,0.41644524,34.86,600
2016-02-29 22:00,22,1,0,540,550,-0.2,85,1,1.5464,33.8147,620
2016-02-29 23:00,23,1,0,300,380,-1.4,90,2,-1.07386085,31.0486,390
